lens,role_unit_key,induction_k,induced_cluster,cluster_dominant_role,cluster_dominant_role_share,dominant_role,occurrences,status_standard,supported_standard,supported_loose,induced_agrees_with_audited_role,induced_high_purity
broad_shape,E|al,32,12,R00,0.539,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,E|ar,32,12,R00,0.539,R00,32,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,E|dy,32,11,R06,0.228,R06,367,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,E|edy,32,11,R06,0.228,H01,203,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,E|eey,32,10,R06,0.531,R00,16,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,E|ey,32,10,R06,0.531,R06,195,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,E|in,32,9,R00,0.818,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,E|ol,32,12,R00,0.539,R00,78,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,E|or,32,12,R00,0.539,R00,38,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,E|y,32,10,R06,0.531,R06,156,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,GBE|or,32,8,R00,0.5,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,GB|dy,32,16,R00,0.618,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,GB|edy,32,20,R06,0.604,R00,42,LOW_POWER_OR_UNSTABLE,False,False,False,True
broad_shape,GB|ey,32,20,R06,0.604,R06,30,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,GB|ol,32,20,R06,0.604,R06,19,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,GB|or,32,20,R06,0.604,R06,20,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
broad_shape,GB|y,32,28,R00,0.435,R06,39,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,GEO|dy,32,16,R00,0.618,R00,25,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,GE|eey,32,22,R06,0.554,R00,12,LOW_POWER_OR_UNSTABLE,False,False,False,True
broad_shape,GE|ol,32,19,R07,0.269,R06,19,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,False
broad_shape,GOE|r,32,8,R00,0.5,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,GOL|y,32,15,R00,0.548,R06,16,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,GO|NONE,32,15,R00,0.548,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,GO|m,32,4,R06,0.418,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,G|NONE,32,15,R00,0.548,R06,13,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,G|aiin,32,5,R06,0.713,R06,44,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,G|ain,32,21,R00,0.545,R06,23,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,G|al,32,5,R06,0.713,R06,15,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,G|ar,32,5,R06,0.713,R06,40,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,G|edy,32,31,R00,0.639,R00,37,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,G|eedy,32,31,R00,0.639,R00,35,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,G|eey,32,22,R06,0.554,R06,30,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,G|ey,32,22,R06,0.554,R06,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,G|ol,32,5,R06,0.713,R06,20,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
broad_shape,G|or,32,5,R06,0.713,R06,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,G|y,32,28,R00,0.435,H01,127,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,LB|edy,32,18,R00,0.929,R00,45,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
broad_shape,LB|ey,32,18,R00,0.929,R00,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
broad_shape,LG|ain,32,0,R00,0.844,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,LG|eedy,32,0,R00,0.844,R00,20,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,LG|eey,32,0,R00,0.844,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,LO|NONE,32,1,R00,0.548,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,L|NONE,32,1,R00,0.548,R06,27,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,L|aiin,32,23,R00,0.882,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,L|ol,32,2,R00,0.854,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,L|or,32,2,R00,0.854,R00,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,L|y,32,15,R00,0.548,R06,31,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,OD|aiin,32,7,R00,0.63,R00,17,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,OD|ar,32,15,R00,0.548,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OE|iin,32,1,R00,0.548,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OE|r,32,8,R00,0.5,R06,39,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,OGB|y,32,13,R00,0.594,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,OG|NONE,32,27,R00,0.667,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,OG|y,32,28,R00,0.435,R00,26,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,False
broad_shape,OI|r,32,26,R10,0.515,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,OLB|edy,32,8,R00,0.5,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OLOL|y,32,15,R00,0.548,R00,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OLO|NONE,32,15,R00,0.548,R00,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OLO|m,32,6,R00,0.696,R00,23,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,OLX|NONE,32,15,R00,0.548,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OL|aiin,32,15,R00,0.548,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OL|al,32,15,R00,0.548,R00,21,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OL|ar,32,15,R00,0.548,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OL|dy,32,16,R00,0.618,R00,34,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,OL|ol,32,15,R00,0.548,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OL|or,32,2,R00,0.854,R00,11,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,OL|y,32,15,R00,0.548,R00,86,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OXGX|y,32,28,R00,0.435,R00,23,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,False
broad_shape,OX|NONE,32,1,R00,0.548,R00,20,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,False
broad_shape,O|NONE,32,1,R00,0.548,R00,18,CONTEXTUAL_ROLE_SIGNAL,False,True,True,False
broad_shape,O|dy,32,16,R00,0.618,R00,43,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
broad_shape,O|iin,32,26,R10,0.515,R10,391,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,O|in,32,24,R06,0.366,R06,227,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,O|l,32,4,R06,0.418,R07,506,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,O|m,32,4,R06,0.418,R06,73,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,O|n,32,4,R06,0.418,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,O|r,32,4,R06,0.418,R06,396,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,XGX|aiin,32,13,R00,0.594,R00,11,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,XGX|edy,32,13,R00,0.594,R00,12,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,XGX|ey,32,13,R00,0.594,R00,37,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,XGX|ol,32,19,R07,0.269,R07,30,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,XGX|or,32,19,R07,0.269,R04,18,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,XGX|y,32,13,R00,0.594,R00,122,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,XO|NONE,32,30,R06,0.917,R06,24,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
broad_shape,X|NONE,32,1,R00,0.548,R06,46,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,False
broad_shape,X|y,32,17,R02,0.343,R06,30,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,False
stolfi_inspired_signature,G_k|S_BDY|T_dy,32,29,R00,0.5,H09,26,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_BEY|T_ey,32,10,R00,0.541,H08,17,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_BY|T_y,32,6,R00,0.527,R00,24,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_k|S_EDY|T_dy,32,12,R06,0.203,H12,123,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_EDY|T_edy,32,12,R06,0.203,H01,118,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_EGY|T_y,32,28,R00,0.571,R06,28,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,True
stolfi_inspired_signature,G_k|S_EODY|T_dy,32,23,R00,0.675,R00,26,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_EOL|T_ol,32,3,H08,0.429,H08,21,LOW_POWER_OR_UNSTABLE,False,False,True,False
stolfi_inspired_signature,G_k|S_EXGXY|T_y,32,28,R00,0.571,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_EY|T_ey,32,12,R06,0.203,H08,114,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_EY|T_y,32,12,R06,0.203,H08,37,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_GBY|T_y,32,22,R06,0.833,R06,20,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
stolfi_inspired_signature,G_k|S_GEDY|T_edy,32,7,R06,0.504,R00,22,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_GEDY|T_eedy,32,7,R06,0.504,R00,25,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_GEODY|T_dy,32,23,R00,0.675,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_GEOL|T_ol,32,21,R06,0.846,R06,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_GEY|T_eey,32,25,R06,0.558,R00,32,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
stolfi_inspired_signature,G_k|S_GEY|T_ey,32,25,R06,0.558,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_GOEL|T_ain,32,11,R06,0.7,R06,14,LOW_POWER_OR_UNSTABLE,False,False,True,True
stolfi_inspired_signature,G_k|S_GOIL|T_aiin,32,7,R06,0.504,R06,27,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_k|S_GOL|T_ar,32,11,R06,0.7,R06,24,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
stolfi_inspired_signature,G_k|S_GOL|T_ol,32,11,R06,0.7,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_GO|T_NONE,32,23,R00,0.675,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_GY|T_y,32,6,R00,0.527,H01,91,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_LGEDY|T_eedy,32,26,R00,0.824,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_LGEY|T_eey,32,26,R00,0.824,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_ODY|T_dy,32,23,R00,0.675,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_OEL|T_in,32,13,R06,0.316,H08,94,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_OGY|T_y,32,6,R00,0.527,R00,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_k|S_OIL|T_iin,32,9,H08,0.317,H08,86,LOW_POWER_OR_UNSTABLE,False,False,True,False
stolfi_inspired_signature,G_k|S_OLDY|T_dy,32,23,R00,0.675,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_OLY|T_y,32,17,R00,0.455,R00,22,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,False
stolfi_inspired_signature,G_k|S_OL|T_l,32,9,H08,0.317,R07,116,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_OL|T_m,32,9,H08,0.317,H08,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_k|S_OL|T_r,32,9,H08,0.317,R03,68,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,False
stolfi_inspired_signature,G_k|S_XGXEY|T_ey,32,10,R00,0.541,R00,20,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_k|S_XGXY|T_y,32,27,R00,0.418,R00,74,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
stolfi_inspired_signature,G_p|S_GBEDY|T_edy,32,15,R00,0.588,R00,21,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_p|S_GBEY|T_ey,32,15,R00,0.588,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_t|S_BDY|T_dy,32,29,R00,0.5,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_t|S_BEDY|T_edy,32,14,H13,0.379,H15,13,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,G_t|S_BY|T_y,32,14,H13,0.379,H13,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_t|S_EDY|T_dy,32,12,R06,0.203,R01,52,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,G_t|S_EDY|T_edy,32,12,R06,0.203,H01,40,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,G_t|S_EXGXY|T_y,32,28,R00,0.571,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_t|S_EY|T_ey,32,12,R06,0.203,R01,18,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_t|S_EY|T_y,32,12,R06,0.203,R01,15,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,G_t|S_GBOL|T_or,32,24,R06,0.9,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_t|S_GBY|T_y,32,22,R06,0.833,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_t|S_GEDY|T_edy,32,7,R06,0.504,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_t|S_GEDY|T_eedy,32,7,R06,0.504,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_t|S_GEY|T_eey,32,25,R06,0.558,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_t|S_GOIL|T_aiin,32,7,R06,0.504,R06,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_t|S_GY|T_y,32,2,H01,0.485,H01,33,LOW_POWER_OR_UNSTABLE,False,False,True,False
stolfi_inspired_signature,G_t|S_OEL|T_in,32,13,R06,0.316,R00,40,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,G_t|S_OIL|T_iin,32,13,R06,0.316,R10,36,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_t|S_OLY|T_y,32,17,R00,0.455,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_t|S_OL|T_l,32,9,H08,0.317,H13,36,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,G_t|S_OL|T_r,32,9,H08,0.317,H13,38,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,G_t|S_OXGXY|T_y,32,28,R00,0.571,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_t|S_XGXEY|T_ey,32,27,R00,0.418,R04,14,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_t|S_XGXOL|T_or,32,27,R00,0.418,R04,13,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_t|S_XGXY|T_y,32,27,R00,0.418,R04,40,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
stolfi_inspired_signature,NG|S_BDY|T_dy,32,29,R00,0.5,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_BEDY|T_edy,32,4,R06,0.5,R00,39,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,NG|S_BEOL|T_ol,32,4,R06,0.5,R06,10,LOW_POWER_OR_UNSTABLE,False,False,True,False
stolfi_inspired_signature,NG|S_BEY|T_eey,32,4,R06,0.5,R06,19,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_BEY|T_ey,32,4,R06,0.5,R00,37,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,NG|S_BOL|T_ol,32,4,R06,0.5,R06,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_BOL|T_or,32,4,R06,0.5,R06,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_BO|T_NONE,32,19,R00,0.55,R00,20,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_BY|T_y,32,17,R00,0.455,R00,33,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,False
stolfi_inspired_signature,NG|S_DOIL|T_aiin,32,18,R10,0.444,R10,20,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_DOL|T_al,32,17,R00,0.455,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_DOL|T_ar,32,17,R00,0.455,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_DO|T_NONE,32,8,R06,0.748,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_DY|T_y,32,17,R00,0.455,R02,88,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,NG|S_EDY|T_dy,32,5,R06,0.612,R06,192,LOW_POWER_OR_UNSTABLE,False,False,True,True
stolfi_inspired_signature,NG|S_EDY|T_edy,32,12,R06,0.203,R06,45,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
stolfi_inspired_signature,NG|S_ED|T_NONE,32,19,R00,0.55,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
stolfi_inspired_signature,NG|S_EODY|T_dy,32,5,R06,0.612,R00,27,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
stolfi_inspired_signature,NG|S_EOL|T_al,32,20,R00,0.656,R00,14,LOW_POWER_OR_UNSTABLE,False,False,True,True
stolfi_inspired_signature,NG|S_EOL|T_ar,32,20,R00,0.656,R00,23,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
stolfi_inspired_signature,NG|S_EOL|T_ol,32,20,R00,0.656,R00,51,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_EOL|T_or,32,20,R00,0.656,R00,27,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_EO|T_NONE,32,19,R00,0.55,R00,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_EX|T_NONE,32,19,R00,0.55,R00,23,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
stolfi_inspired_signature,NG|S_EY|T_ey,32,12,R06,0.203,R06,63,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,False
stolfi_inspired_signature,NG|S_EY|T_y,32,5,R06,0.612,R06,104,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
stolfi_inspired_signature,NG|S_IL|T_in,32,20,R00,0.656,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_LBEDY|T_edy,32,30,R00,0.929,R00,45,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
stolfi_inspired_signature,NG|S_LBEY|T_ey,32,30,R00,0.929,R00,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
stolfi_inspired_signature,NG|S_LOIL|T_aiin,32,16,R00,0.957,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_LOL|T_ol,32,16,R00,0.957,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_LOL|T_or,32,16,R00,0.957,R00,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_LO|T_NONE,32,8,R06,0.748,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
stolfi_inspired_signature,NG|S_LY|T_y,32,17,R00,0.455,R06,29,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,NG|S_L|T_NONE,32,8,R06,0.748,R06,27,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_ODOIL|T_aiin,32,18,R10,0.444,R00,16,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,NG|S_ODY|T_dy,32,5,R06,0.612,R00,25,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
stolfi_inspired_signature,NG|S_OEL|T_in,32,13,R06,0.316,R06,93,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,False
stolfi_inspired_signature,NG|S_OEL|T_r,32,0,R06,0.529,R06,25,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_OIEL|T_iin,32,31,R00,0.7,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_OIL|T_iin,32,0,R06,0.529,R10,269,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,NG|S_OLBEDY|T_edy,32,4,R06,0.5,R00,15,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,NG|S_OLDY|T_dy,32,17,R00,0.455,R09,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,NG|S_OLOLY|T_y,32,17,R00,0.455,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_OLOL|T_al,32,17,R00,0.455,R06,17,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,NG|S_OLOL|T_m,32,1,R00,0.762,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_OLOL|T_ol,32,17,R00,0.455,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_OLO|T_NONE,32,1,R00,0.762,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_OLY|T_y,32,17,R00,0.455,R00,50,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_OL|T_l,32,0,R06,0.529,R06,355,LOW_POWER_OR_UNSTABLE,False,False,True,False
stolfi_inspired_signature,NG|S_OL|T_m,32,0,R06,0.529,R06,51,CONTEXTUAL_ROLE_SIGNAL,False,True,True,False
stolfi_inspired_signature,NG|S_OL|T_n,32,0,R06,0.529,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_OL|T_r,32,0,R06,0.529,R06,290,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_OX|T_NONE,32,19,R00,0.55,R00,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_O|T_NONE,32,1,R00,0.762,R00,18,CONTEXTUAL_ROLE_SIGNAL,False,True,True,True
stolfi_inspired_signature,NG|S_XO|T_NONE,32,19,R00,0.55,R06,24,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,True
stolfi_inspired_signature,NG|S_XY|T_y,32,8,R06,0.748,R06,30,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
stolfi_inspired_signature,NG|S_X|T_NONE,32,8,R06,0.748,R06,46,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
