loc,folio,line_order,token_position,token,role,module,status,meta_I,meta_L,meta_H,line_marker_family,stratum_I_L_H_marker,semantic_function,pass20_tier,frame_prefix,morph_body,terminal_class,shape_body,shape_remainder,gallows_signature,has_gallows,conservative_family_key,broad_shape_family_key,stolfi_signature_key,full_terminal_class,full_body_shape,surface_token_key,line_len,rel_pos,pos_bin,line_len_bin,prev_token,next_token,prev_terminal_class,next_terminal_class,prev_shape_remainder,next_shape_remainder,prev_frame_prefix,next_frame_prefix,prev_broad_shape_family_key,next_broad_shape_family_key,prev_stolfi_signature_key,next_stolfi_signature_key,prev_conservative_family_key,next_conservative_family_key
"f42r.11,+P0",f42r,1011,2,cho,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cho,NONE,BO,BO,NONE,0,cho|NONE|BO,BO|NONE,NG|S_BO|T_NONE,NONE,BO,cho,9,0.2222222222222222,second,long,qotor,chody,r,dy,OL,ODY,qot,ch,O|r,O|dy,G_t|S_OL|T_r,NG|S_ODY|T_dy,o|r|O,o|dy|O
"f42r.11,+P0",f42r,1011,3,chody,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,dy,O,ODY,NONE,0,o|dy|O,O|dy,NG|S_ODY|T_dy,dy,BO,chody,9,0.3333333333333333,middle,long,cho,daiin,NONE,iin,BO,OIL,NONE,d,BO|NONE,O|iin,NG|S_BO|T_NONE,NG|S_OIL|T_iin,cho|NONE|BO,a|iin|O
"f42r.11,+P0",f42r,1011,4,daiin,R10,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,D,daiin,9,0.4444444444444444,middle,long,chody,shol,dy,l,ODY,OL,ch,sh,O|dy,O|l,NG|S_ODY|T_dy,NG|S_OL|T_l,o|dy|O,o|l|O
"f42r.11,+P0",f42r,1011,5,shol,R08,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,ol,B,shol,9,0.5555555555555556,middle,long,daiin,ctheey,iin,eey,OIL,XGXEY,d,NONE,O|iin,XGX|eey,NG|S_OIL|T_iin,G_t|S_XGXEY|T_eey,a|iin|O,cth|eey|XGX
"f42r.11,+P0",f42r,1011,6,ctheey,R04,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cth,eey,XGX,XGXEY,t,1,cth|eey|XGX,XGX|eey,G_t|S_XGXEY|T_eey,eey,XGX,ctheey,9,0.6666666666666666,late,long,shol,dar,l,r,OL,OL,sh,d,O|l,O|r,NG|S_OL|T_l,NG|S_OL|T_r,o|l|O,a|r|O
"f42r.11,+P0",f42r,1011,7,dar,R06,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,r,O,OL,NONE,0,a|r|O,O|r,NG|S_OL|T_r,ar,D,dar,9,0.7777777777777778,late,long,ctheey,chy,eey,y,XGXEY,BY,NONE,NONE,XGX|eey,B|y,G_t|S_XGXEY|T_eey,NG|S_BY|T_y,cth|eey|XGX,ch|y|B
"f42r.11,+P0",f42r,1011,8,chy,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ch,y,B,BY,NONE,0,ch|y|B,B|y,NG|S_BY|T_y,y,B,chy,9,0.8888888888888888,penult,long,dar,daiidy,r,dy,OL,OIDY,d,d,O|r,OI|dy,NG|S_OL|T_r,NG|S_OIDY|T_dy,a|r|O,aii|dy|OI
"f42r.11,+P0",f42r,1011,9,daiidy,R06,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,aii,dy,OI,OIDY,NONE,0,aii|dy|OI,OI|dy,NG|S_OIDY|T_dy,dy,DOI,daiidy,9,1.0,last,long,chy,EOL,y,EOL,BY,EOL,NONE,EOL,B|y,EOL,NG|S_BY|T_y,EOL,ch|y|B,EOL
"f42r.15,+Pr",f42r,1015,1,pchody,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,pcho,dy,GBO,GBODY,p,1,pcho|dy|GBO,GBO|dy,G_p|S_GBODY|T_dy,dy,GBO,pchody,3,0.3333333333333333,first,short,BOL,otshey,BOL,ey,BOL,BEY,BOL,ot,BOL,B|ey,BOL,G_t|S_BEY|T_ey,BOL,sh|ey|B
"f42r.15,+Pr",f42r,1015,2,otshey,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ot,sh,ey,B,BEY,t,1,sh|ey|B,B|ey,G_t|S_BEY|T_ey,ey,OGB,otshey,3,0.6666666666666666,second,short,pchody,dodaiin,dy,aiin,GBODY,ODOIL,NONE,d,GBO|dy,OD|aiin,G_p|S_GBODY|T_dy,NG|S_ODOIL|T_aiin,pcho|dy|GBO,od|aiin|OD
"f42r.15,+Pr",f42r,1015,3,dodaiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,od,aiin,OD,ODOIL,NONE,0,od|aiin|OD,OD|aiin,NG|S_ODOIL|T_aiin,aiin,DOD,dodaiin,3,1.0,last,short,otshey,EOL,ey,EOL,BEY,EOL,ot,EOL,B|ey,EOL,G_t|S_BEY|T_ey,EOL,sh|ey|B,EOL
"f42r.20,+P0",f42r,1020,1,shol,R08,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,ol,B,shol,8,0.125,first,long,BOL,chol,BOL,l,BOL,OL,BOL,ch,BOL,O|l,BOL,NG|S_OL|T_l,BOL,o|l|O
"f42r.20,+P0",f42r,1020,2,chol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,ol,B,chol,8,0.25,second,long,shol,shoky,l,y,OL,OGY,sh,sh,O|l,OG|y,NG|S_OL|T_l,G_k|S_OGY|T_y,o|l|O,ok|y|OG
"f42r.20,+P0",f42r,1020,3,shoky,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,ok,y,OG,OGY,k,1,ok|y|OG,OG|y,G_k|S_OGY|T_y,y,BOG,shoky,8,0.375,middle,long,chol,okol,l,l,OL,OL,ch,ok,O|l,O|l,NG|S_OL|T_l,G_k|S_OL|T_l,o|l|O,o|l|O
"f42r.20,+P0",f42r,1020,4,okol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,o,l,O,OL,k,1,o|l|O,O|l,G_k|S_OL|T_l,ol,OG,okol,8,0.5,middle,long,shoky,sho,y,NONE,OGY,XO,sh,s,OG|y,XO|NONE,G_k|S_OGY|T_y,NG|S_XO|T_NONE,ok|y|OG,ho|NONE|XO
"f42r.20,+P0",f42r,1020,5,sho,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,s,ho,NONE,XO,XO,NONE,0,ho|NONE|XO,XO|NONE,NG|S_XO|T_NONE,NONE,BO,sho,8,0.625,middle,long,okol,chol,l,l,OL,OL,ok,ch,O|l,O|l,G_k|S_OL|T_l,NG|S_OL|T_l,o|l|O,o|l|O
"f42r.20,+P0",f42r,1020,6,chol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,ol,B,chol,8,0.75,late,long,sho,shol,NONE,l,XO,OL,s,sh,XO|NONE,O|l,NG|S_XO|T_NONE,NG|S_OL|T_l,ho|NONE|XO,o|l|O
"f42r.20,+P0",f42r,1020,7,shol,R08,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,ol,B,shol,8,0.875,penult,long,chol,chal,l,l,OL,OL,ch,ch,O|l,O|l,NG|S_OL|T_l,NG|S_OL|T_l,o|l|O,a|l|O
"f42r.20,+P0",f42r,1020,8,chal,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,a,l,O,OL,NONE,0,a|l|O,O|l,NG|S_OL|T_l,al,B,chal,8,1.0,last,long,shol,EOL,l,EOL,OL,EOL,sh,EOL,O|l,EOL,NG|S_OL|T_l,EOL,o|l|O,EOL
"f42r.22,+P0",f42r,1022,1,kchaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,kch,aiin,GB,GBOIL,k,1,kch|aiin|GB,GB|aiin,G_k|S_GBOIL|T_aiin,aiin,GB,kchaiin,5,0.2,first,medium,BOL,chos,BOL,NONE,BOL,OX,BOL,ch,BOL,OX|NONE,BOL,NG|S_OX|T_NONE,BOL,os|NONE|OX
"f42r.22,+P0",f42r,1022,2,chos,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,os,NONE,OX,OX,NONE,0,os|NONE|OX,OX|NONE,NG|S_OX|T_NONE,NONE,BOX,chos,5,0.4,second,medium,kchaiin,ckhaiin,aiin,aiin,GBOIL,XGXOIL,NONE,NONE,GB|aiin,XGX|aiin,G_k|S_GBOIL|T_aiin,G_k|S_XGXOIL|T_aiin,kch|aiin|GB,ckh|aiin|XGX
"f42r.22,+P0",f42r,1022,3,ckhaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ckh,aiin,XGX,XGXOIL,k,1,ckh|aiin|XGX,XGX|aiin,G_k|S_XGXOIL|T_aiin,aiin,XGX,ckhaiin,5,0.6,middle,medium,chos,choror,NONE,or,OX,OLOL,ch,ch,OX|NONE,OL|or,NG|S_OX|T_NONE,NG|S_OLOL|T_or,os|NONE|OX,or|or|OL
"f42r.22,+P0",f42r,1022,4,choror,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,or,or,OL,OLOL,NONE,0,or|or|OL,OL|or,NG|S_OLOL|T_or,or,BOL,choror,5,0.8,penult,medium,ckhaiin,chaiin,aiin,iin,XGXOIL,OIL,NONE,ch,XGX|aiin,O|iin,G_k|S_XGXOIL|T_aiin,NG|S_OIL|T_iin,ckh|aiin|XGX,a|iin|O
"f42r.22,+P0",f42r,1022,5,chaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,B,chaiin,5,1.0,last,medium,choror,EOL,or,EOL,OLOL,EOL,ch,EOL,OL|or,EOL,NG|S_OLOL|T_or,EOL,or|or|OL,EOL
"f42r.3,+P0",f42r,1003,1,toshy,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,tosh,y,GOB,GOBY,t,1,tosh|y|GOB,GOB|y,G_t|S_GOBY|T_y,y,GOB,toshy,5,0.2,first,medium,BOL,chtshar,BOL,ar,BOL,GBOL,BOL,ch,BOL,GB|ar,BOL,G_t|S_GBOL|T_ar,BOL,tsh|ar|GB
"f42r.3,+P0",f42r,1003,2,chtshar,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,tsh,ar,GB,GBOL,t,1,tsh|ar|GB,GB|ar,G_t|S_GBOL|T_ar,ar,BGB,chtshar,5,0.4,second,medium,toshy,chotar,y,ar,GOBY,OGOL,NONE,ch,GOB|y,OG|ar,G_t|S_GOBY|T_y,G_t|S_OGOL|T_ar,tosh|y|GOB,ot|ar|OG
"f42r.3,+P0",f42r,1003,3,chotar,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,ot,ar,OG,OGOL,t,1,ot|ar|OG,OG|ar,G_t|S_OGOL|T_ar,ar,BOG,chotar,5,0.6,middle,medium,chtshar,chain,ar,in,GBOL,OEL,ch,ch,GB|ar,O|in,G_t|S_GBOL|T_ar,NG|S_OEL|T_in,tsh|ar|GB,a|in|O
"f42r.3,+P0",f42r,1003,4,chain,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,a,in,O,OEL,NONE,0,a|in|O,O|in,NG|S_OEL|T_in,ain,B,chain,5,0.8,penult,medium,chotar,dal,ar,l,OGOL,OL,ch,d,OG|ar,O|l,G_t|S_OGOL|T_ar,NG|S_OL|T_l,ot|ar|OG,a|l|O
"f42r.3,+P0",f42r,1003,5,dal,R09,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,l,O,OL,NONE,0,a|l|O,O|l,NG|S_OL|T_l,al,D,dal,5,1.0,last,medium,chain,EOL,in,EOL,OEL,EOL,ch,EOL,O|in,EOL,NG|S_OEL|T_in,EOL,a|in|O,EOL
"f42r.6,+Pc",f42r,1006,1,dorain,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,or,ain,OL,OLOEL,NONE,0,or|ain|OL,OL|ain,NG|S_OLOEL|T_ain,ain,DOL,dorain,2,0.5,first,short,BOL,ar,BOL,r,BOL,OL,BOL,NONE,BOL,O|r,BOL,NG|S_OL|T_r,BOL,a|r|O
"f42r.6,+Pc",f42r,1006,2,ar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,a,r,O,OL,NONE,0,a|r|O,O|r,NG|S_OL|T_r,r,O,ar,2,1.0,second,short,dorain,EOL,ain,EOL,OLOEL,EOL,d,EOL,OL|ain,EOL,NG|S_OLOEL|T_ain,EOL,or|ain|OL,EOL
"f42r.9,+P0",f42r,1009,1,qotchr,H13,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qot,ch,r,B,BL,t,1,ch|r|B,B|r,G_t|S_BL|T_r,r,QOGB,qotchr,5,0.2,first,medium,BOL,otchol,BOL,ol,BOL,BOL,BOL,ot,BOL,B|ol,BOL,G_t|S_BOL|T_ol,BOL,ch|ol|B
"f42r.9,+P0",f42r,1009,2,otchol,R07,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ot,ch,ol,B,BOL,t,1,ch|ol|B,B|ol,G_t|S_BOL|T_ol,ol,OGB,otchol,5,0.4,second,medium,qotchr,ctho,r,NONE,BL,XGXO,qot,NONE,B|r,XGXO|NONE,G_t|S_BL|T_r,G_t|S_XGXO|T_NONE,ch|r|B,ctho|NONE|XGXO
"f42r.9,+P0",f42r,1009,3,ctho,R04,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ctho,NONE,XGXO,XGXO,t,1,ctho|NONE|XGXO,XGXO|NONE,G_t|S_XGXO|T_NONE,NONE,XGXO,ctho,5,0.6,middle,medium,otchol,kchodan,ol,n,BOL,GBODOL,ot,NONE,B|ol,GBODO|n,G_t|S_BOL|T_ol,G_k|S_GBODOL|T_n,ch|ol|B,kchoda|n|GBODO
"f42r.9,+P0",f42r,1009,4,kchodan,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,kchoda,n,GBODO,GBODOL,k,1,kchoda|n|GBODO,GBODO|n,G_k|S_GBODOL|T_n,n,GBODO,kchodan,5,0.8,penult,medium,ctho,chkchory,NONE,y,XGXO,GBOLY,NONE,ch,XGXO|NONE,GBOL|y,G_t|S_XGXO|T_NONE,G_k|S_GBOLY|T_y,ctho|NONE|XGXO,kchor|y|GBOL
"f42r.9,+P0",f42r,1009,5,chkchory,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,kchor,y,GBOL,GBOLY,k,1,kchor|y|GBOL,GBOL|y,G_k|S_GBOLY|T_y,y,BGBOL,chkchory,5,1.0,last,medium,kchodan,EOL,n,EOL,GBODOL,EOL,NONE,EOL,GBODO|n,EOL,G_k|S_GBODOL|T_n,EOL,kchoda|n|GBODO,EOL
"f42v.15,+P0",f42v,1038,1,chokey,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,ok,ey,OG,OGEY,k,1,ok|ey|OG,OG|ey,G_k|S_OGEY|T_ey,ey,BOG,chokey,3,0.3333333333333333,first,short,BOL,chol,BOL,l,BOL,OL,BOL,ch,BOL,O|l,BOL,NG|S_OL|T_l,BOL,o|l|O
"f42v.15,+P0",f42v,1038,2,chol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,ol,B,chol,3,0.6666666666666666,second,short,chokey,okey,ey,y,OGEY,EY,ch,ok,OG|ey,E|y,G_k|S_OGEY|T_ey,G_k|S_EY|T_y,ok|ey|OG,e|y|E
"f42v.15,+P0",f42v,1038,3,okey,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,e,y,E,EY,k,1,e|y|E,E|y,G_k|S_EY|T_y,ey,OG,okey,3,1.0,last,short,chol,EOL,l,EOL,OL,EOL,ch,EOL,O|l,EOL,NG|S_OL|T_l,EOL,o|l|O,EOL
"f42v.16,=Pt",f42v,1039,1,okor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_terminal_or_label,H|A|1|paragraph_terminal_or_label,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,o,r,O,OL,k,1,o|r|O,O|r,G_k|S_OL|T_r,or,OG,okor,2,0.5,first,short,BOL,odeey,BOL,eey,BOL,DEY,BOL,o,BOL,D|eey,BOL,NG|S_DEY|T_eey,BOL,d|eey|D
"f42v.16,=Pt",f42v,1039,2,odeey,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_terminal_or_label,H|A|1|paragraph_terminal_or_label,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,o,d,eey,D,DEY,NONE,0,d|eey|D,D|eey,NG|S_DEY|T_eey,eey,OD,odeey,2,1.0,second,short,okor,EOL,r,EOL,OL,EOL,ok,EOL,O|r,EOL,G_k|S_OL|T_r,EOL,o|r|O,EOL
"f42v.8,+P0",f42v,1031,1,sodal,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,s,od,al,OD,ODOL,NONE,0,od|al|OD,OD|al,NG|S_ODOL|T_al,al,XOD,sodal,2,0.5,first,short,BOL,saiin,BOL,iin,BOL,OIL,BOL,s,BOL,O|iin,BOL,NG|S_OIL|T_iin,BOL,a|iin|O
"f42v.8,+P0",f42v,1031,2,saiin,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,s,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,X,saiin,2,1.0,second,short,sodal,EOL,al,EOL,ODOL,EOL,s,EOL,OD|al,EOL,NG|S_ODOL|T_al,EOL,od|al|OD,EOL
"f43r.3,+P0",f43r,1042,1,yty,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,2,paragraph_continuation,H|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,t,y,G,GY,t,1,t|y|G,G|y,G_t|S_GY|T_y,y,YG,yty,14,0.07142857142857142,first,verylong,BOL,yty,BOL,y,BOL,GY,BOL,y,BOL,G|y,BOL,G_t|S_GY|T_y,BOL,t|y|G
"f43r.3,+P0",f43r,1042,2,yty,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,2,paragraph_continuation,H|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,t,y,G,GY,t,1,t|y|G,G|y,G_t|S_GY|T_y,y,YG,yty,14,0.14285714285714285,second,verylong,yty,oty,y,y,GY,GY,y,o,G|y,G|y,G_t|S_GY|T_y,G_t|S_GY|T_y,t|y|G,t|y|G
"f43r.3,+P0",f43r,1042,3,oty,R01,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,2,paragraph_continuation,H|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,t,y,G,GY,t,1,t|y|G,G|y,G_t|S_GY|T_y,y,OG,oty,14,0.21428571428571427,early,verylong,yty,she,y,e,GY,XE,y,s,G|y,X|e,G_t|S_GY|T_y,NG|S_XE|T_e,t|y|G,h|e|X
"f43r.3,+P0",f43r,1042,4,she,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,2,paragraph_continuation,H|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,s,h,e,X,XE,NONE,0,h|e|X,X|e,NG|S_XE|T_e,e,B,she,14,0.2857142857142857,early,verylong,oty,ody,y,y,GY,DY,o,o,G|y,D|y,G_t|S_GY|T_y,NG|S_DY|T_y,t|y|G,d|y|D
"f43r.3,+P0",f43r,1042,5,ody,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,2,paragraph_continuation,H|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,d,y,D,DY,NONE,0,d|y|D,D|y,NG|S_DY|T_y,dy,O,ody,14,0.35714285714285715,middle,verylong,she,shy,e,y,XE,XY,s,s,X|e,X|y,NG|S_XE|T_e,NG|S_XY|T_y,h|e|X,h|y|X
"f43r.3,+P0",f43r,1042,6,shy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,2,paragraph_continuation,H|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,s,h,y,X,XY,NONE,0,h|y|X,X|y,NG|S_XY|T_y,y,B,shy,14,0.42857142857142855,middle,verylong,ody,olor,y,r,DY,OL,o,ol,D|y,O|r,NG|S_DY|T_y,NG|S_OL|T_r,d|y|D,o|r|O
"f43r.3,+P0",f43r,1042,7,olor,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,2,paragraph_continuation,H|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ol,o,r,O,OL,NONE,0,o|r|O,O|r,NG|S_OL|T_r,or,OL,olor,14,0.5,middle,verylong,shy,yteedy,y,eedy,XY,GEDY,s,y,X|y,G|eedy,NG|S_XY|T_y,G_t|S_GEDY|T_eedy,h|y|X,t|eedy|G
