scope_name,scope_type,scope_value,lens,role_unit_key,dominant_role,occurrences,distinct_lines,distinct_token_types,dominant_role_share,section_count,currier_count,hand_count,marker_count,top_tokens,induction_votes,loose_induction_votes,mean_induction_match,mean_induction_cluster_purity,induction_detail,tier,reason
global,global,global,conservative_morphology,k|aiin|G,R06,27,26,6,0.704,5,2,3,1,"ykaiin, kaiin, olkaiin, chkaiin, skaiin, shkaiin",0,0,0.022,0.455,16:0.000/0.448 24:0.000/0.484 32:0.037/0.448 48:0.000/0.448 64:0.074/0.444,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,k|ar|G,R06,24,23,4,0.75,6,3,5,2,"kar, ykar, olkar, dkar",0,0,0.008,0.485,16:0.000/0.463 24:0.000/0.519 32:0.000/0.473 48:0.042/0.472 64:0.000/0.498,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,k|edy|G,R00,22,20,4,0.727,5,1,4,3,"ykedy, olkedy, kedy, chkedy",2,5,0.8,0.445,16:0.727/0.442 24:0.955/0.470 32:0.773/0.432 48:0.818/0.428 64:0.727/0.451,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,k|eedy|G,R00,25,25,4,0.68,5,2,4,3,"olkeedy, keedy, ykeedy, chkeedy",4,5,0.872,0.471,16:0.720/0.443 24:0.920/0.486 32:0.920/0.468 48:1.000/0.475 64:0.800/0.480,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,k|eey|G,R00,21,21,5,0.524,5,3,4,2,"olkeey, ykeey, keey, chkeey, skeey",3,5,0.876,0.454,16:1.000/0.455 24:0.952/0.481 32:0.762/0.448 48:0.905/0.458 64:0.762/0.427,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,k|y|G,H01,91,85,7,0.473,8,3,5,8,"qoky, oky, chky, olky, yky, shky, orky",0,0,0.0,0.501,16:0.000/0.472 24:0.000/0.544 32:0.000/0.492 48:0.000/0.497 64:0.000/0.500,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,lch|edy|LB,R00,31,31,2,1.0,3,2,3,2,"lchedy, qolchedy",0,0,0.329,0.467,16:0.129/0.458 24:0.484/0.470 32:0.323/0.469 48:0.258/0.464 64:0.452/0.473,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,lk|eedy|LG,R00,17,17,2,0.706,4,1,2,2,"lkeedy, qolkeedy",1,4,0.847,0.436,16:0.882/0.435 24:0.941/0.471 32:0.824/0.445 48:0.882/0.444 64:0.706/0.384,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,l|y|L,R06,23,23,5,0.696,8,3,5,4,"oly, ly, otly, dly, qoly",0,1,0.391,0.515,16:0.522/0.487 24:0.304/0.504 32:0.304/0.520 48:0.348/0.540 64:0.478/0.522,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,od|aiin|OD,R00,17,16,6,0.588,2,2,2,2,"chodaiin, sodaiin, shodaiin, dodaiin, qotodaiin, yodaiin",0,1,0.282,0.491,16:0.235/0.498 24:0.529/0.502 32:0.294/0.482 48:0.118/0.501 64:0.235/0.470,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,ok|y|OG,R00,18,17,5,0.889,4,3,3,3,"choky, otoky, shoky, oloky, yoky",5,5,0.978,0.545,16:1.000/0.544 24:1.000/0.557 32:1.000/0.528 48:1.000/0.533 64:0.889/0.560,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,o|dy|O,R00,41,41,6,0.854,7,3,5,6,"chody, okody, shody, otody, qokody, qotody",2,3,0.571,0.521,16:0.488/0.521 24:0.707/0.521 32:0.561/0.511 48:0.610/0.521 64:0.488/0.528,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,o|l|O,R07,314,235,13,0.379,8,3,6,7,"chol, ol, okol, qol, shol, qokol, dol, sol",0,0,0.0,0.458,16:0.000/0.451 24:0.000/0.448 32:0.000/0.473 48:0.000/0.460 64:0.000/0.459,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,o|r|O,R06,172,150,13,0.471,7,3,6,6,"or, chor, otor, dor, shor, sor, okor, qor",4,5,0.666,0.484,16:0.762/0.473 24:0.535/0.482 32:0.692/0.488 48:0.703/0.499 64:0.640/0.477,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,pch|edy|GB,R00,19,18,4,0.526,4,1,3,2,"pchedy, opchedy, ypchedy, qopchedy",1,2,0.779,0.404,16:0.789/0.346 24:1.000/0.364 32:0.842/0.413 48:0.474/0.430 64:0.789/0.469,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,sh|edy|B,R06,24,22,7,0.5,5,1,3,2,"dshedy, olshedy, yshedy, sshedy, qotshedy, okshedy, qokshedy",4,5,0.667,0.535,16:0.750/0.518 24:0.667/0.536 32:0.583/0.537 48:0.708/0.534 64:0.625/0.550,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,sh|ey|B,R00,20,20,9,0.5,5,3,4,2,"dshey, otshey, yshey, olshey, sshey, okshey, oshey, qokshey",0,1,0.39,0.523,16:0.350/0.493 24:0.350/0.547 32:0.500/0.507 48:0.350/0.519 64:0.400/0.548,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,t|edy|G,R06,15,13,3,0.667,4,1,4,2,"tedy, ytedy, oltedy",0,0,0.027,0.386,16:0.000/0.398 24:0.000/0.396 32:0.000/0.363 48:0.067/0.355 64:0.067/0.417,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,conservative_morphology,t|y|G,H01,33,30,6,0.485,5,2,4,2,"qoty, oty, yty, shty, ty, chty",0,0,0.0,0.39,16:0.000/0.370 24:0.000/0.353 32:0.000/0.445 48:0.000/0.380 64:0.000/0.404,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,BO|NONE,R00,25,24,10,0.64,4,3,4,3,"cho, dcho, qokcho, dsho, okcho, otcho, osho, ycho",0,0,0.304,0.493,16:0.240/0.484 24:0.400/0.508 32:0.360/0.496 48:0.160/0.494 64:0.360/0.481,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,B|dy,R00,50,45,13,0.5,8,3,6,8,"qokchdy, otchdy, okchdy, dchdy, qokshdy, olshdy, dshdy, olchdy",5,5,0.744,0.487,16:0.740/0.474 24:0.760/0.503 32:0.760/0.467 48:0.760/0.485 64:0.700/0.508,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,B|edy,R00,61,57,16,0.508,5,1,4,3,"dshedy, olchedy, qotchedy, otchedy, qokchedy, olshedy, yshedy, dchedy",0,2,0.446,0.47,16:0.377/0.457 24:0.525/0.477 32:0.508/0.463 48:0.443/0.462 64:0.377/0.493,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,B|eey,R06,21,21,13,0.524,4,3,4,2,"ycheey, olcheey, dsheey, dcheey, okcheey, ocheey, otcheey, olsheey",5,5,0.8,0.529,16:0.905/0.541 24:0.667/0.543 32:0.857/0.535 48:0.857/0.508 64:0.714/0.517,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,B|ey,R00,63,61,20,0.492,8,3,5,4,"qokchey, olchey, okchey, dchey, otchey, ychey, olshey, orchey",0,1,0.429,0.471,16:0.381/0.455 24:0.413/0.495 32:0.508/0.463 48:0.365/0.455 64:0.476/0.487,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,B|ol,R06,22,22,9,0.455,6,3,4,4,"ychol, otchol, dchol, okchol, qotchol, ochol, qokshol, oshol",0,5,0.545,0.495,16:0.545/0.499 24:0.500/0.505 32:0.545/0.481 48:0.545/0.482 64:0.591/0.509,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,B|or,R06,28,28,10,0.5,6,3,4,4,"dchor, okchor, ychor, ochor, dshor, otchor, qokchor, okshor",3,5,0.593,0.524,16:0.607/0.536 24:0.571/0.535 32:0.571/0.528 48:0.607/0.518 64:0.607/0.504,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,B|y,R00,73,68,17,0.562,7,3,5,7,"chy, qotchy, qokchy, okchy, otchy, okshy, olchy, dchy",2,5,0.633,0.455,16:0.630/0.442 24:0.712/0.462 32:0.699/0.458 48:0.575/0.457 64:0.548/0.455,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,D|aiin,R10,20,19,5,0.6,5,3,4,3,"odaiin, ydaiin, qodaiin, oldaiin, chdaiin",0,0,0.0,0.471,16:0.000/0.470 24:0.000/0.482 32:0.000/0.461 48:0.000/0.463 64:0.000/0.478,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,D|y,R02,92,86,10,0.62,8,3,6,6,"dy, chdy, shdy, ody, oldy, otdy, ddy, ydy",0,0,0.0,0.484,16:0.000/0.470 24:0.000/0.476 32:0.000/0.477 48:0.000/0.485 64:0.000/0.514,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,ED|NONE,H08,24,23,10,0.333,6,3,6,5,"shed, qokeed, qoted, oteed, ched, qoked, sheed, eeed",0,0,0.208,0.406,16:0.167/0.394 24:0.083/0.418 32:0.333/0.388 48:0.167/0.398 64:0.292/0.434,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,EG|y,R06,40,39,12,0.75,7,3,6,5,"cheky, sheky, sheeky, sheety, chety, cheeky, sheefy, cheety",0,0,0.01,0.477,16:0.000/0.456 24:0.025/0.478 32:0.000/0.492 48:0.000/0.476 64:0.025/0.480,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,EOX|NONE,R00,19,18,11,0.684,5,3,4,4,"cheos, okeos, okeeos, oteos, qoteos, oeeos, ios, qokeeos",4,5,0.695,0.526,16:0.579/0.505 24:0.737/0.549 32:0.737/0.526 48:0.737/0.523 64:0.684/0.525,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,EO|NONE,R00,25,24,9,0.52,6,3,5,4,"sheo, cheo, cheeo, qokeo, okeo, qokeeo, okeeo, sheeo",2,3,0.52,0.466,16:0.360/0.468 24:0.560/0.471 32:0.680/0.465 48:0.320/0.449 64:0.680/0.476,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,EO|dy,R00,59,49,13,0.576,7,3,6,5,"cheody, okeody, qokeody, sheody, oteody, qokeeody, okeady, okeeeody",2,5,0.576,0.48,16:0.508/0.464 24:0.661/0.512 32:0.542/0.465 48:0.542/0.465 64:0.627/0.493,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,EX|NONE,R00,31,31,16,0.774,7,3,5,4,"ches, chees, oeees, okees, shes, oees, qokees, eees",1,3,0.49,0.463,16:0.355/0.467 24:0.613/0.480 32:0.516/0.448 48:0.452/0.468 64:0.516/0.454,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,E|al,R00,17,17,5,0.647,4,3,4,2,"cheal, sheal, okeal, cheeal, qokeeal",0,0,0.353,0.466,16:0.176/0.459 24:0.353/0.491 32:0.471/0.449 48:0.353/0.458 64:0.412/0.474,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,E|ar,R00,32,30,12,0.688,7,3,4,5,"chear, shear, okear, qokear, qokeear, cheear, ear, qeear",0,2,0.412,0.458,16:0.188/0.448 24:0.562/0.479 32:0.594/0.447 48:0.375/0.446 64:0.344/0.469,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,E|dy,R06,367,232,8,0.262,6,2,5,5,"shedy, chedy, qokedy, okedy, otedy, qotedy, qoedy, dedy",0,0,0.421,0.411,16:0.515/0.392 24:0.398/0.445 32:0.422/0.386 48:0.452/0.399 64:0.316/0.435,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,E|edy,H01,203,153,9,0.542,7,3,6,3,"qokeedy, okeedy, qoteedy, sheedy, oteedy, cheedy, qoeedy, oeedy",0,0,0.06,0.382,16:0.000/0.368 24:0.000/0.420 32:0.212/0.352 48:0.000/0.372 64:0.089/0.395,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,E|eey,R00,16,16,8,0.625,6,3,4,2,"qokeeey, okeeey, qeeey, qoteeey, eeey, oteeey, oeeey, oreeey",0,5,0.562,0.426,16:0.562/0.416 24:0.562/0.435 32:0.625/0.408 48:0.562/0.426 64:0.500/0.445,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,E|ey,R06,195,159,10,0.477,8,3,6,7,"qokeey, okeey, sheey, cheey, oteey, qoeey, qoteey, deey",0,0,0.266,0.431,16:0.303/0.411 24:0.256/0.443 32:0.200/0.419 48:0.282/0.407 64:0.287/0.476,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,E|ol,R00,78,70,14,0.41,7,3,6,6,"cheol, sheol, okeol, qokeol, qoteol, okeeol, sheeol, oteol",0,0,0.403,0.449,16:0.346/0.443 24:0.410/0.470 32:0.462/0.445 48:0.397/0.443 64:0.397/0.446,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,E|or,R00,38,37,11,0.632,7,3,4,4,"cheor, sheor, okeor, cheeor, oteeor, qoeeor, qokeeor, eeor",1,1,0.442,0.466,16:0.342/0.455 24:0.605/0.491 32:0.474/0.452 48:0.316/0.459 64:0.474/0.471,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,E|y,R06,156,137,8,0.654,7,3,6,4,"chey, shey, qokey, okey, otey, qotey, ey, qey",1,4,0.577,0.483,16:0.647/0.430 24:0.596/0.469 32:0.429/0.434 48:0.577/0.442 64:0.635/0.642,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,GB|dy,R00,17,16,10,0.706,7,3,5,4,"opchdy, ykchdy, qopchdy, tchdy, pshdy, ofchdy, pchdy, olkshdy",5,5,0.835,0.483,16:0.824/0.460 24:1.000/0.476 32:0.941/0.480 48:0.765/0.475 64:0.647/0.522,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,GB|edy,R00,42,40,19,0.476,5,1,4,2,"pchedy, opchedy, tchedy, qopshedy, kchedy, ykchedy, kshedy, fchedy",0,2,0.776,0.391,16:0.810/0.360 24:0.952/0.369 32:0.881/0.393 48:0.571/0.401 64:0.667/0.435,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,GB|ey,R06,30,28,13,0.6,7,3,5,3,"opchey, kchey, ytchey, tchey, ykchey, ypchey, tshey, olkshey",0,0,0.047,0.44,16:0.000/0.422 24:0.000/0.423 32:0.000/0.425 48:0.133/0.451 64:0.100/0.476,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,GB|ol,R06,19,19,9,0.737,5,2,3,3,"ykchol, ytchol, tshol, kchol, tchol, pshol, pchol, fchol",0,0,0.063,0.435,16:0.000/0.409 24:0.000/0.434 32:0.000/0.429 48:0.158/0.452 64:0.158/0.452,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,GB|or,R06,20,19,11,0.75,3,2,3,4,"tchor, kchor, opchor, ytchor, fchor, chtchor, tshor, fshor",0,0,0.09,0.442,16:0.000/0.399 24:0.050/0.427 32:0.050/0.440 48:0.150/0.468 64:0.200/0.476,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,GB|y,R06,39,31,18,0.718,6,3,4,6,"kchy, ykchy, tchy, ytchy, opchy, qopchy, chkchy, ykshy",0,0,0.026,0.46,16:0.000/0.431 24:0.000/0.470 32:0.000/0.462 48:0.077/0.464 64:0.051/0.474,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,GEO|dy,R00,25,24,9,0.68,7,3,5,5,"ykeeody, ykeody, keody, yteody, yteeody, teody, chkeeody, teeody",5,5,0.936,0.528,16:1.000/0.536 24:0.960/0.530 32:1.000/0.512 48:0.800/0.517 64:0.920/0.543,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,GE|ol,R06,19,19,8,0.895,7,3,5,4,"keol, teol, ykeol, ykeeol, olkeol, keeol, yteol, teeol",0,0,0.0,0.426,16:0.000/0.439 24:0.000/0.440 32:0.000/0.399 48:0.000/0.393 64:0.000/0.458,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,GOL|y,R06,16,16,13,0.688,7,3,5,6,"ykaly, kary, poly, poaly, ykoly, fary, chtaly, yfary",0,0,0.0,0.596,16:0.000/0.591 24:0.000/0.607 32:0.000/0.591 48:0.000/0.604 64:0.000/0.587,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,G|aiin,R06,44,43,12,0.727,6,3,4,2,"ykaiin, taiin, kaiin, olkaiin, ytaiin, opaiin, ypaiin, chkaiin",0,0,0.05,0.457,16:0.000/0.450 24:0.000/0.471 32:0.023/0.445 48:0.091/0.451 64:0.136/0.470,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,G|ain,R06,23,22,11,0.652,5,3,5,2,"kain, ytain, olkain, tain, qkain, ykain, chkain, chtain",0,0,0.052,0.445,16:0.000/0.422 24:0.000/0.447 32:0.000/0.454 48:0.087/0.453 64:0.174/0.451,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,G|al,R06,15,15,8,0.667,6,3,4,3,"kal, chkal, ytal, ykal, ypal, opal, tal, olkal",0,0,0.053,0.522,16:0.000/0.538 24:0.067/0.505 32:0.000/0.503 48:0.133/0.514 64:0.067/0.551,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,G|ar,R06,40,37,10,0.625,7,3,5,6,"kar, ykar, olkar, opar, ytar, tar, ofar, far",0,0,0.045,0.476,16:0.000/0.454 24:0.000/0.480 32:0.025/0.464 48:0.100/0.480 64:0.100/0.501,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,G|edy,R00,37,33,7,0.568,5,1,5,3,"tedy, ykedy, olkedy, kedy, ytedy, oltedy, chkedy",0,4,0.827,0.421,16:0.811/0.424 24:0.973/0.440 32:0.811/0.404 48:0.811/0.398 64:0.730/0.437,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,G|eedy,R00,35,34,7,0.714,5,2,4,4,"olkeedy, keedy, yteedy, ykeedy, teedy, chkeedy, olteedy",3,5,0.863,0.452,16:0.800/0.436 24:0.943/0.459 32:0.914/0.437 48:0.943/0.455 64:0.714/0.475,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,G|eey,R06,30,29,8,0.6,5,3,4,2,"olkeey, ykeey, yteey, keey, teey, chkeey, skeey, olteey",0,0,0.033,0.431,16:0.000/0.432 24:0.000/0.444 32:0.000/0.416 48:0.067/0.424 64:0.100/0.438,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,G|ol,R06,20,20,10,0.8,5,3,3,4,"kol, tol, ykol, chtol, chkol, shtol, olkol, pol",0,0,0.07,0.452,16:0.000/0.424 24:0.000/0.471 32:0.000/0.450 48:0.200/0.446 64:0.150/0.471,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,G|or,R06,17,17,7,0.824,4,3,3,4,"tor, ykor, ytor, kor, olkor, chkor, opor",0,0,0.106,0.482,16:0.000/0.460 24:0.000/0.498 32:0.000/0.469 48:0.294/0.458 64:0.235/0.524,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,G|y,H01,127,115,14,0.465,8,3,6,8,"qoky, oky, qoty, oty, chky, olky, yky, opy",0,0,0.0,0.476,16:0.000/0.451 24:0.000/0.496 32:0.000/0.483 48:0.000/0.472 64:0.000/0.478,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,LB|edy,R00,45,43,6,1.0,4,2,3,2,"lchedy, lshedy, qolchedy, rchedy, qorchedy, rshedy",0,0,0.307,0.47,16:0.133/0.463 24:0.467/0.475 32:0.311/0.466 48:0.222/0.467 64:0.400/0.478,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,LB|ey,R00,25,24,5,0.8,3,1,3,2,"lshey, lchey, qolchey, rchey, llchey",0,0,0.256,0.464,16:0.080/0.464 24:0.320/0.475 32:0.320/0.463 48:0.200/0.444 64:0.360/0.475,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,LG|eedy,R00,20,20,4,0.7,4,1,2,2,"lkeedy, qolkeedy, lteedy, qolteedy",0,4,0.86,0.413,16:0.900/0.415 24:0.950/0.447 32:0.800/0.414 48:0.900/0.409 64:0.750/0.381,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,L|NONE,R06,27,27,2,0.556,5,3,5,6,"l, r",1,2,0.415,0.497,16:0.667/0.496 24:0.296/0.502 32:0.333/0.487 48:0.556/0.481 64:0.222/0.518,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,L|aiin,R00,17,17,5,0.882,5,2,4,2,"raiin, dlaiin, rlaiin, laiin, qolaiin",0,0,0.247,0.454,16:0.059/0.455 24:0.412/0.473 32:0.294/0.460 48:0.118/0.436 64:0.353/0.448,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,L|y,R06,31,31,7,0.516,8,3,5,5,"oly, ory, ly, otly, dly, qoly, ry",0,0,0.342,0.513,16:0.452/0.492 24:0.290/0.496 32:0.258/0.516 48:0.323/0.534 64:0.387/0.525,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,OD|aiin,R00,17,16,6,0.588,2,2,2,2,"chodaiin, sodaiin, shodaiin, dodaiin, qotodaiin, yodaiin",0,1,0.282,0.491,16:0.235/0.498 24:0.529/0.502 32:0.294/0.482 48:0.118/0.501 64:0.235/0.470,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,OE|r,R06,39,37,7,0.462,7,3,5,6,"dair, air, sair, qokair, okair, otair, qotair",0,3,0.523,0.484,16:0.564/0.466 24:0.538/0.492 32:0.436/0.480 48:0.590/0.480 64:0.487/0.501,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,OG|y,R00,26,24,8,0.923,5,3,4,4,"choky, choty, otoky, aky, shoky, oloky, yoky, chopy",5,5,0.946,0.505,16:1.000/0.483 24:0.962/0.523 32:1.000/0.517 48:0.923/0.485 64:0.846/0.518,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,broad_shape,OLB|edy,R00,17,16,10,0.824,5,2,4,5,"solchedy, dalshedy, salchedy, darchedy, alchedy, okalchedy, dolchedy, otalshedy",0,0,0.329,0.544,16:0.294/0.531 24:0.353/0.552 32:0.353/0.540 48:0.353/0.545 64:0.294/0.551,low_reliability_or_unlikely,does not meet good candidate thresholds
