occurrence_id,loc,folio,line_order,token_position,token,role,meta_I,meta_L,meta_H,line_marker_family,assigned_tier,assigned_lens,assigned_unit,assigned_scope,assigned_role
215,"f103v.15,+P0",f103v,4360,1,tchedal,R09,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
216,"f103v.15,+P0",f103v,4360,2,shey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
217,"f103v.15,+P0",f103v,4360,3,lcheey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
218,"f103v.15,+P0",f103v,4360,4,lchdy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
219,"f103v.15,+P0",f103v,4360,5,char,R11,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
220,"f103v.15,+P0",f103v,4360,6,olchey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
221,"f103v.15,+P0",f103v,4360,7,lcheody,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
222,"f103v.15,+P0",f103v,4360,8,tedy,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
223,"f103v.15,+P0",f103v,4360,9,otain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
224,"f103v.15,+P0",f103v,4360,10,otain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
225,"f103v.15,+P0",f103v,4360,11,otay,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
226,"f103v.25,+P0",f103v,4370,1,sain,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_OEL|T_in,global=global,R06
227,"f103v.25,+P0",f103v,4370,2,olkeeey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
228,"f103v.25,+P0",f103v,4370,3,qokan,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
229,"f103v.25,+P0",f103v,4370,4,oteedy,R01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
230,"f103v.25,+P0",f103v,4370,5,qotain,H13,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
231,"f103v.25,+P0",f103v,4370,6,otal,R01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
232,"f103v.25,+P0",f103v,4370,7,oty,R01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
233,"f103v.25,+P0",f103v,4370,8,opar,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
234,"f103v.25,+P0",f103v,4370,9,aram,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
235,"f103v.25,+P0",f103v,4370,10,oteeam,R01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
236,"f103v.26,+P0",f103v,4371,1,yteey,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
237,"f103v.26,+P0",f103v,4371,2,qokeey,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokeey,meta_L=B,H08
238,"f103v.26,+P0",f103v,4371,3,sheety,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
239,"f103v.26,+P0",f103v,4371,4,oteey,R01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
240,"f103v.26,+P0",f103v,4371,5,lshedy,R00,S,B,3,paragraph_continuation,reliable_conditioned,broad_shape,LB|edy,meta_L=B,R00
241,"f103v.26,+P0",f103v,4371,6,oteaiin,R01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
242,"f103v.30,+P0",f103v,4375,1,pchear,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
243,"f103v.30,+P0",f103v,4375,2,okain,R10,S,B,3,paragraph_continuation,reliable_global,surface_token,okain,global=global,R10
244,"f103v.30,+P0",f103v,4375,3,opchedy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
245,"f103v.30,+P0",f103v,4375,4,pchol,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
246,"f103v.30,+P0",f103v,4375,5,fchedy,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
247,"f103v.30,+P0",f103v,4375,6,otedy,R01,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,otedy,meta_L=B,R01
248,"f103v.30,+P0",f103v,4375,7,poly,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
249,"f103v.30,+P0",f103v,4375,8,lchedy,R00,S,B,3,paragraph_continuation,reliable_conditioned,broad_shape,LB|edy,meta_L=B,R00
250,"f103v.30,+P0",f103v,4375,9,fchedey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
251,"f103v.30,+P0",f103v,4375,10,rar,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
252,"f103v.31,+P0",f103v,4376,1,okeey,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
253,"f103v.31,+P0",f103v,4376,2,l,R06,S,B,3,paragraph_continuation,good_but_not_reliable_enough,surface_token,l,global=global,R06
254,"f103v.31,+P0",f103v,4376,3,chey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
255,"f103v.31,+P0",f103v,4376,4,qokeey,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokeey,meta_L=B,H08
256,"f103v.31,+P0",f103v,4376,5,oqokeey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
257,"f103v.31,+P0",f103v,4376,6,chedy,R02,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,chedy,meta_L=B,R02
258,"f103v.31,+P0",f103v,4376,7,qekchy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
259,"f103v.31,+P0",f103v,4376,8,daiin,R10,S,B,3,paragraph_continuation,good_but_not_reliable_enough,surface_token,daiin,global=global,R10
260,"f103v.31,+P0",f103v,4376,9,chckhy,R00,S,B,3,paragraph_continuation,reliable_environment_sensitive,surface_token,chckhy,global=global,R00
261,"f103v.31,+P0",f103v,4376,10,sar,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
262,"f103v.31,+P0",f103v,4376,11,olainy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
263,"f103v.32,+P0",f103v,4377,1,qokeeey,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
264,"f103v.32,+P0",f103v,4377,2,chey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
265,"f103v.32,+P0",f103v,4377,3,qotey,H13,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
266,"f103v.32,+P0",f103v,4377,4,chokaiin,R10,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
267,"f103v.32,+P0",f103v,4377,5,shal,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
268,"f103v.32,+P0",f103v,4377,6,chedy,R02,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,chedy,meta_L=B,R02
269,"f103v.32,+P0",f103v,4377,7,olkam,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
270,"f103v.34,+P0",f103v,4379,1,daiin,R10,S,B,3,paragraph_continuation,good_but_not_reliable_enough,surface_token,daiin,global=global,R10
271,"f103v.34,+P0",f103v,4379,2,sheey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_ey,global=global,R06
272,"f103v.34,+P0",f103v,4379,3,ol,R06,S,B,3,paragraph_continuation,reliable_environment_sensitive,surface_token,ol,global=global,R06
273,"f103v.34,+P0",f103v,4379,4,chey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
274,"f103v.34,+P0",f103v,4379,5,qokshey,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
275,"f103v.34,+P0",f103v,4379,6,qokaiin,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokaiin,meta_L=B,H08
276,"f103v.34,+P0",f103v,4379,7,checkhy,R00,S,B,3,paragraph_continuation,good_but_not_reliable_enough,broad_shape,EXGX|y,global=global,R00
277,"f103v.34,+P0",f103v,4379,8,otedy,R01,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,otedy,meta_L=B,R01
278,"f103v.34,+P0",f103v,4379,9,lshey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
279,"f103v.34,+P0",f103v,4379,10,lchdy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
280,"f103v.36,+P0",f103v,4381,1,saiin,R06,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,saiin,meta_L=B,R06
281,"f103v.36,+P0",f103v,4381,2,shey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
282,"f103v.36,+P0",f103v,4381,3,qokeey,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokeey,meta_L=B,H08
283,"f103v.36,+P0",f103v,4381,4,oshey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
284,"f103v.36,+P0",f103v,4381,5,olshedy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
285,"f103v.38,+P0",f103v,4383,1,oteey,R01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
286,"f103v.38,+P0",f103v,4383,2,l,R06,S,B,3,paragraph_continuation,good_but_not_reliable_enough,surface_token,l,global=global,R06
287,"f103v.38,+P0",f103v,4383,3,chees,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
288,"f103v.38,+P0",f103v,4383,4,ol,R06,S,B,3,paragraph_continuation,reliable_environment_sensitive,surface_token,ol,global=global,R06
289,"f103v.38,+P0",f103v,4383,5,chey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
290,"f103v.38,+P0",f103v,4383,6,chey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
291,"f103v.38,+P0",f103v,4383,7,cholkeechy,R07,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
292,"f103v.40,+P0",f103v,4385,1,yteey,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
293,"f103v.40,+P0",f103v,4385,2,sheal,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
294,"f103v.40,+P0",f103v,4385,3,shey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
295,"f103v.40,+P0",f103v,4385,4,qoain,H07,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_OEL|T_in,global=global,R06
296,"f103v.40,+P0",f103v,4385,5,ol,R06,S,B,3,paragraph_continuation,reliable_environment_sensitive,surface_token,ol,global=global,R06
297,"f103v.40,+P0",f103v,4385,6,keey,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
298,"f103v.40,+P0",f103v,4385,7,qokaiin,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokaiin,meta_L=B,H08
299,"f103v.40,+P0",f103v,4385,8,shckhy,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
300,"f103v.40,+P0",f103v,4385,9,lchedy,R00,S,B,3,paragraph_continuation,reliable_conditioned,broad_shape,LB|edy,meta_L=B,R00
301,"f103v.40,+P0",f103v,4385,10,rain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
302,"f103v.42,+P0",f103v,4387,1,yshey,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
303,"f103v.42,+P0",f103v,4387,2,sheykain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
304,"f103v.42,+P0",f103v,4387,3,chey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
305,"f103v.42,+P0",f103v,4387,4,rar,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
306,"f103v.42,+P0",f103v,4387,5,arol,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
307,"f103v.42,+P0",f103v,4387,6,chsaly,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
308,"f103v.44,+P0",f103v,4389,1,qkain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
309,"f103v.44,+P0",f103v,4389,2,shey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
310,"f103v.44,+P0",f103v,4389,3,ar,R06,S,B,3,paragraph_continuation,reliable_global,surface_token,ar,global=global,R06
311,"f103v.44,+P0",f103v,4389,4,ar,R06,S,B,3,paragraph_continuation,reliable_global,surface_token,ar,global=global,R06
312,"f103v.44,+P0",f103v,4389,5,oky,R00,S,B,3,paragraph_continuation,reliable_environment_sensitive,surface_token,oky,global=global,R00
313,"f103v.44,+P0",f103v,4389,6,rain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
314,"f103v.44,+P0",f103v,4389,7,chckhy,R00,S,B,3,paragraph_continuation,reliable_environment_sensitive,surface_token,chckhy,global=global,R00
315,"f103v.44,+P0",f103v,4389,8,shedy,R06,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,shedy,meta_L=B,R06
316,"f103v.44,+P0",f103v,4389,9,qokeory,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
317,"f103v.44,+P0",f103v,4389,10,lteedy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
318,"f103v.44,+P0",f103v,4389,11,ro,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
319,"f103v.46,+P0",f103v,4391,1,tain,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
320,"f103v.46,+P0",f103v,4391,2,shol,R08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
321,"f103v.46,+P0",f103v,4391,3,qokain,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
322,"f103v.46,+P0",f103v,4391,4,chckhy,R00,S,B,3,paragraph_continuation,reliable_environment_sensitive,surface_token,chckhy,global=global,R00
323,"f103v.46,+P0",f103v,4391,5,rorol,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
324,"f103v.46,+P0",f103v,4391,6,chdy,R02,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,chdy,meta_L=B,R02
325,"f103v.46,+P0",f103v,4391,7,raly,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
326,"f103v.46,+P0",f103v,4391,8,osaiin,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
327,"f103v.46,+P0",f103v,4391,9,chary,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
328,"f103v.5,+P0",f103v,4350,1,pcheor,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
329,"f103v.5,+P0",f103v,4350,2,olkeey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
330,"f103v.5,+P0",f103v,4350,3,cheky,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
331,"f103v.5,+P0",f103v,4350,4,qokshdy,H11,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
332,"f103v.5,+P0",f103v,4350,5,qokaiin,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokaiin,meta_L=B,H08
333,"f103v.5,+P0",f103v,4350,6,okechdy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
334,"f103v.5,+P0",f103v,4350,7,qopchdy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
335,"f103v.5,+P0",f103v,4350,8,qotedy,H17,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
336,"f103v.5,+P0",f103v,4350,9,qokaiin,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokaiin,meta_L=B,H08
337,"f103v.5,+P0",f103v,4350,10,oly,R06,S,B,3,paragraph_continuation,good_but_not_reliable_enough,surface_token,oly,global=global,R06
338,"f103v.6,+P0",f103v,4351,1,dain,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_OEL|T_in,global=global,R06
339,"f103v.6,+P0",f103v,4351,2,shey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
340,"f103v.6,+P0",f103v,4351,3,qokeedy,H01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
341,"f103v.6,+P0",f103v,4351,4,cheol,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
342,"f103v.6,+P0",f103v,4351,5,qoeeor,H07,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
343,"f103v.6,+P0",f103v,4351,6,lshor,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
344,"f103v.6,+P0",f103v,4351,7,qoky,H01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
345,"f103v.6,+P0",f103v,4351,8,shedy,R06,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,shedy,meta_L=B,R06
346,"f103v.6,+P0",f103v,4351,9,qokaiin,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokaiin,meta_L=B,H08
347,"f103v.6,+P0",f103v,4351,10,chedy,R02,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,chedy,meta_L=B,R02
348,"f103v.6,+P0",f103v,4351,11,qokam,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
349,"f103v.7,+P0",f103v,4352,1,daiin,R10,S,B,3,paragraph_continuation,good_but_not_reliable_enough,surface_token,daiin,global=global,R10
350,"f103v.7,+P0",f103v,4352,2,shey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
351,"f103v.7,+P0",f103v,4352,3,chol,R07,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
352,"f103v.7,+P0",f103v,4352,4,chey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
353,"f103v.7,+P0",f103v,4352,5,oteey,R01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
354,"f103v.7,+P0",f103v,4352,6,lkeeor,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
355,"f103v.7,+P0",f103v,4352,7,okaiin,R10,S,B,3,paragraph_continuation,reliable_global,surface_token,okaiin,global=global,R10
356,"f103v.7,+P0",f103v,4352,8,shedy,R06,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,shedy,meta_L=B,R06
357,"f103v.7,+P0",f103v,4352,9,shedy,R06,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,shedy,meta_L=B,R06
358,"f103v.7,+P0",f103v,4352,10,qokaiin,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokaiin,meta_L=B,H08
359,"f103v.7,+P0",f103v,4352,11,ol,R06,S,B,3,paragraph_continuation,reliable_environment_sensitive,surface_token,ol,global=global,R06
360,"f103v.7,+P0",f103v,4352,12,chedydy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
361,"f104r.20,+P0",f104r,4411,1,dsheoy,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
362,"f104r.20,+P0",f104r,4411,2,qocthey,H07,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
363,"f104r.20,+P0",f104r,4411,3,qokchdy,H09,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
364,"f104r.20,+P0",f104r,4411,4,qokaiin,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokaiin,meta_L=B,H08
365,"f104r.20,+P0",f104r,4411,5,chol,R07,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
366,"f104r.20,+P0",f104r,4411,6,rar,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
367,"f104r.20,+P0",f104r,4411,7,cheody,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
368,"f104r.20,+P0",f104r,4411,8,cheeekan,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
369,"f104r.20,+P0",f104r,4411,9,ar,R06,S,B,3,paragraph_continuation,reliable_global,surface_token,ar,global=global,R06
370,"f104r.20,+P0",f104r,4411,10,ain,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_OEL|T_in,global=global,R06
371,"f104r.20,+P0",f104r,4411,11,ar,R06,S,B,3,paragraph_continuation,reliable_global,surface_token,ar,global=global,R06
372,"f104r.20,+P0",f104r,4411,12,alam,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
373,"f104r.22,+P0",f104r,4413,1,tshedar,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
374,"f104r.22,+P0",f104r,4413,2,chllo,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
375,"f104r.22,+P0",f104r,4413,3,rl,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
376,"f104r.22,+P0",f104r,4413,4,shed,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
377,"f104r.22,+P0",f104r,4413,5,kchedy,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
378,"f104r.22,+P0",f104r,4413,6,chokor,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
379,"f104r.22,+P0",f104r,4413,7,cheedy,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
380,"f104r.22,+P0",f104r,4413,8,opchar,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
381,"f104r.22,+P0",f104r,4413,9,cheor,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
382,"f104r.22,+P0",f104r,4413,10,chckhey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
383,"f104r.22,+P0",f104r,4413,11,taiin,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
384,"f104r.22,+P0",f104r,4413,12,dam,R06,S,B,3,paragraph_continuation,good_but_not_reliable_enough,surface_token,dam,global=global,R06
385,"f104r.33,+P0",f104r,4424,1,okchechy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
386,"f104r.33,+P0",f104r,4424,2,qokcheedy,H12,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
387,"f104r.33,+P0",f104r,4424,3,okchdal,R09,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
388,"f104r.33,+P0",f104r,4424,4,qokal,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
389,"f104r.33,+P0",f104r,4424,5,char,R11,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
390,"f104r.33,+P0",f104r,4424,6,olkeeey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
391,"f104r.33,+P0",f104r,4424,7,olcheo,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
392,"f104r.33,+P0",f104r,4424,8,lkaiin,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
393,"f104r.33,+P0",f104r,4424,9,chey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
394,"f104r.33,+P0",f104r,4424,10,raly,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
395,"f104r.37,+P0",f104r,4428,1,okaiin,R10,S,B,3,paragraph_continuation,reliable_global,surface_token,okaiin,global=global,R10
396,"f104r.37,+P0",f104r,4428,2,cheodal,R09,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
397,"f104r.37,+P0",f104r,4428,3,qoaiin,H07,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
398,"f104r.37,+P0",f104r,4428,4,okar,R03,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
399,"f104r.37,+P0",f104r,4428,5,oraiin,R10,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
400,"f104r.37,+P0",f104r,4428,6,okar,R03,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
401,"f104r.37,+P0",f104r,4428,7,oteody,R01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
