loc,folio,line_order,token_position,token,role,module,status,meta_I,meta_L,meta_H,line_marker_family,stratum_I_L_H_marker,semantic_function,pass20_tier,frame_prefix,morph_body,terminal_class,shape_body,shape_remainder,gallows_signature,has_gallows,conservative_family_key,broad_shape_family_key,stolfi_signature_key,full_terminal_class,full_body_shape,surface_token_key
"f108v.13,+P0",f108v,4812,4,qokeedy,H01,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,e,edy,E,EDY,k,1,e|edy|E,E|edy,G_k|S_EDY|T_edy,eedy,QOG,qokeedy
"f108v.13,+P0",f108v,4812,5,qokeey,H08,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,e,ey,E,EY,k,1,e|ey|E,E|ey,G_k|S_EY|T_ey,eey,QOG,qokeey
"f108v.13,+P0",f108v,4812,6,raiin,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,r,aiin,L,LOIL,NONE,0,r|aiin|L,L|aiin,NG|S_LOIL|T_aiin,aiin,L,raiin
"f108v.13,+P0",f108v,4812,7,chckhy,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,ckh,y,XGX,XGXY,k,1,ckh|y|XGX,XGX|y,G_k|S_XGXY|T_y,y,BXGX,chckhy
"f108v.13,+P0",f108v,4812,8,okeey,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,e,ey,E,EY,k,1,e|ey|E,E|ey,G_k|S_EY|T_ey,eey,OG,okeey
"f108v.13,+P0",f108v,4812,9,qokeedy,H01,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,e,edy,E,EDY,k,1,e|edy|E,E|edy,G_k|S_EDY|T_edy,eedy,QOG,qokeedy
"f108v.13,+P0",f108v,4812,10,okedain,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,ed,ain,ED,EDOEL,k,1,ed|ain|ED,ED|ain,G_k|S_EDOEL|T_ain,ain,OGED,okedain
"f108v.13,+P0",f108v,4812,11,ald,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ald,NONE,OLD,OLD,NONE,0,ald|NONE|OLD,OLD|NONE,NG|S_OLD|T_NONE,NONE,OLD,ald
"f108v.18,+P0",f108v,4817,1,okeey,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,e,ey,E,EY,k,1,e|ey|E,E|ey,G_k|S_EY|T_ey,eey,OG,okeey
"f108v.18,+P0",f108v,4817,2,lkeedy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,lk,eedy,LG,LGEDY,k,1,lk|eedy|LG,LG|eedy,G_k|S_LGEDY|T_eedy,eedy,LG,lkeedy
"f108v.18,+P0",f108v,4817,3,okeal,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,e,al,E,EOL,k,1,e|al|E,E|al,G_k|S_EOL|T_al,al,OGE,okeal
"f108v.18,+P0",f108v,4817,4,okey,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,e,y,E,EY,k,1,e|y|E,E|y,G_k|S_EY|T_y,ey,OG,okey
"f108v.18,+P0",f108v,4817,5,cheykedy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,eyk,edy,EYG,EYGEDY,k,1,eyk|edy|EYG,EYG|edy,G_k|S_EYGEDY|T_edy,edy,BEYG,cheykedy
"f108v.18,+P0",f108v,4817,6,qoeedy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qo,e,edy,E,EDY,NONE,0,e|edy|E,E|edy,NG|S_EDY|T_edy,eedy,QO,qoeedy
"f108v.18,+P0",f108v,4817,7,lo,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,lo,NONE,LO,LO,NONE,0,lo|NONE|LO,LO|NONE,NG|S_LO|T_NONE,NONE,LO,lo
"f108v.18,+P0",f108v,4817,8,rair,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,rai,r,LOE,LOEL,NONE,0,rai|r|LOE,LOE|r,NG|S_LOEL|T_r,r,LOE,rair
"f108v.18,+P0",f108v,4817,9,cheey,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,e,ey,E,EY,NONE,0,e|ey|E,E|ey,NG|S_EY|T_ey,eey,B,cheey
"f108v.18,+P0",f108v,4817,10,ol,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,l,O,ol
"f108v.18,+P0",f108v,4817,11,lsaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ls,aiin,LX,LXOIL,NONE,0,ls|aiin|LX,LX|aiin,NG|S_LXOIL|T_aiin,aiin,LX,lsaiin
"f108v.18,+P0",f108v,4817,12,am,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,a,m,O,OL,NONE,0,a|m|O,O|m,NG|S_OL|T_m,m,O,am
"f108v.21,+P0",f108v,4820,1,daiin,R10,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,D,daiin
"f108v.21,+P0",f108v,4820,2,shol,R08,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,ol,B,shol
"f108v.21,+P0",f108v,4820,3,olkeeey,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ol,ke,eey,GE,GEY,k,1,ke|eey|GE,GE|eey,G_k|S_GEY|T_eey,eey,OLGE,olkeeey
"f108v.21,+P0",f108v,4820,4,lky,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,lk,y,LG,LGY,k,1,lk|y|LG,LG|y,G_k|S_LGY|T_y,y,LG,lky
"f108v.21,+P0",f108v,4820,5,chedar,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,ed,ar,ED,EDOL,NONE,0,ed|ar|ED,ED|ar,NG|S_EDOL|T_ar,ar,BED,chedar
"f108v.21,+P0",f108v,4820,6,cheykechey,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,eykech,ey,EYGEB,EYGEBEY,k,1,eykech|ey|EYGEB,EYGEB|ey,G_k|S_EYGEBEY|T_ey,ey,BEYGEB,cheykechey
"f108v.21,+P0",f108v,4820,7,qotedy,H17,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qot,e,dy,E,EDY,t,1,e|dy|E,E|dy,G_t|S_EDY|T_dy,edy,QOG,qotedy
"f108v.21,+P0",f108v,4820,8,otedy,R01,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ot,e,dy,E,EDY,t,1,e|dy|E,E|dy,G_t|S_EDY|T_dy,edy,OG,otedy
"f108v.21,+P0",f108v,4820,9,oteedain,R01,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ot,eed,ain,ED,EDOEL,t,1,eed|ain|ED,ED|ain,G_t|S_EDOEL|T_ain,ain,OGED,oteedain
"f108v.21,+P0",f108v,4820,10,cheody,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,eo,dy,EO,EODY,NONE,0,eo|dy|EO,EO|dy,NG|S_EODY|T_dy,dy,BEO,cheody
"f108v.21,+P0",f108v,4820,11,llod,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,llod,NONE,LOD,LOD,NONE,0,llod|NONE|LOD,LOD|NONE,NG|S_LOD|T_NONE,NONE,LOD,llod
"f108v.26,+P0",f108v,4825,1,sair,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,s,ai,r,OE,OEL,NONE,0,ai|r|OE,OE|r,NG|S_OEL|T_r,r,XOE,sair
"f108v.26,+P0",f108v,4825,2,okeaiin,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,e,aiin,E,EOIL,k,1,e|aiin|E,E|aiin,G_k|S_EOIL|T_aiin,aiin,OGE,okeaiin
"f108v.26,+P0",f108v,4825,3,cheol,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,e,ol,E,EOL,NONE,0,e|ol|E,E|ol,NG|S_EOL|T_ol,ol,BE,cheol
"f108v.26,+P0",f108v,4825,4,shedy,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,e,dy,E,EDY,NONE,0,e|dy|E,E|dy,NG|S_EDY|T_dy,edy,B,shedy
"f108v.26,+P0",f108v,4825,5,qokeeey,H08,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,e,eey,E,EY,k,1,e|eey|E,E|eey,G_k|S_EY|T_eey,eey,QOGE,qokeeey
"f108v.26,+P0",f108v,4825,6,dlaiin,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,l,aiin,L,LOIL,NONE,0,l|aiin|L,L|aiin,NG|S_LOIL|T_aiin,aiin,DL,dlaiin
"f108v.26,+P0",f108v,4825,7,ar,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,a,r,O,OL,NONE,0,a|r|O,O|r,NG|S_OL|T_r,r,O,ar
"f108v.26,+P0",f108v,4825,8,or,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,o,r,O,OL,NONE,0,o|r|O,O|r,NG|S_OL|T_r,r,O,or
"f108v.26,+P0",f108v,4825,9,lkar,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,lk,ar,LG,LGOL,k,1,lk|ar|LG,LG|ar,G_k|S_LGOL|T_ar,ar,LG,lkar
"f108v.26,+P0",f108v,4825,10,char,R11,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,a,r,O,OL,NONE,0,a|r|O,O|r,NG|S_OL|T_r,ar,B,char
"f108v.26,+P0",f108v,4825,11,aiin,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,iin,O,aiin
"f108v.26,+P0",f108v,4825,12,okal,R07,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,a,l,O,OL,k,1,a|l|O,O|l,G_k|S_OL|T_l,al,OG,okal
"f108v.26,+P0",f108v,4825,13,ldyr,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ldy,r,LDY,LDYL,NONE,0,ldy|r|LDY,LDY|r,NG|S_LDYL|T_r,r,LDY,ldyr
"f108v.26,+P0",f108v,4825,14,ls,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ls,NONE,LX,LX,NONE,0,ls|NONE|LX,LX|NONE,NG|S_LX|T_NONE,NONE,LX,ls
"f108v.35,+P0",f108v,4834,1,daiin,R10,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,D,daiin
"f108v.35,+P0",f108v,4834,2,chedy,R02,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,e,dy,E,EDY,NONE,0,e|dy|E,E|dy,NG|S_EDY|T_dy,edy,B,chedy
"f108v.35,+P0",f108v,4834,3,lchedy,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,lch,edy,LB,LBEDY,NONE,0,lch|edy|LB,LB|edy,NG|S_LBEDY|T_edy,edy,LB,lchedy
"f108v.35,+P0",f108v,4834,4,sholkeedy,R08,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,sh,olk,eedy,OLG,OLGEDY,k,1,olk|eedy|OLG,OLG|eedy,G_k|S_OLGEDY|T_eedy,eedy,BOLG,sholkeedy
"f108v.35,+P0",f108v,4834,5,qokeedy,H01,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,qok,e,edy,E,EDY,k,1,e|edy|E,E|edy,G_k|S_EDY|T_edy,eedy,QOG,qokeedy
"f108v.35,+P0",f108v,4834,6,chey,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,e,y,E,EY,NONE,0,e|y|E,E|y,NG|S_EY|T_y,ey,B,chey
"f108v.35,+P0",f108v,4834,7,qokeey,H08,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,qok,e,ey,E,EY,k,1,e|ey|E,E|ey,G_k|S_EY|T_ey,eey,QOG,qokeey
"f108v.35,+P0",f108v,4834,8,qokeedy,H01,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,qok,e,edy,E,EDY,k,1,e|edy|E,E|edy,G_k|S_EDY|T_edy,eedy,QOG,qokeedy
"f108v.35,+P0",f108v,4834,9,oteedy,R01,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ot,e,edy,E,EDY,t,1,e|edy|E,E|edy,G_t|S_EDY|T_edy,eedy,OG,oteedy
"f108v.35,+P0",f108v,4834,10,lchedam,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,lcheda,m,LBEDO,LBEDOL,NONE,0,lcheda|m|LBEDO,LBEDO|m,NG|S_LBEDOL|T_m,m,LBEDO,lchedam
"f108v.49,+P0",f108v,4848,1,saiin,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,s,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,X,saiin
"f108v.49,+P0",f108v,4848,2,okain,R10,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,a,in,O,OEL,k,1,a|in|O,O|in,G_k|S_OEL|T_in,ain,OG,okain
"f108v.49,+P0",f108v,4848,3,cheey,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,e,ey,E,EY,NONE,0,e|ey|E,E|ey,NG|S_EY|T_ey,eey,B,cheey
"f108v.49,+P0",f108v,4848,4,lkaiin,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,lk,aiin,LG,LGOIL,k,1,lk|aiin|LG,LG|aiin,G_k|S_LGOIL|T_aiin,aiin,LG,lkaiin
"f108v.49,+P0",f108v,4848,5,cheal,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,e,al,E,EOL,NONE,0,e|al|E,E|al,NG|S_EOL|T_al,al,BE,cheal
"f108v.49,+P0",f108v,4848,6,cheol,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,e,ol,E,EOL,NONE,0,e|ol|E,E|ol,NG|S_EOL|T_ol,ol,BE,cheol
"f108v.49,+P0",f108v,4848,7,keear,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,kee,ar,GE,GEOL,k,1,kee|ar|GE,GE|ar,G_k|S_GEOL|T_ar,ar,GE,keear
"f108v.49,+P0",f108v,4848,8,qokeedy,H01,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,e,edy,E,EDY,k,1,e|edy|E,E|edy,G_k|S_EDY|T_edy,eedy,QOG,qokeedy
"f108v.49,+P0",f108v,4848,9,qokeey,H08,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,e,ey,E,EY,k,1,e|ey|E,E|ey,G_k|S_EY|T_ey,eey,QOG,qokeey
"f108v.49,+P0",f108v,4848,10,checkhedy,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,eckh,edy,EXGX,EXGXEDY,k,1,eckh|edy|EXGX,EXGX|edy,G_k|S_EXGXEDY|T_edy,edy,BEXGX,checkhedy
"f108v.49,+P0",f108v,4848,11,qokal,H08,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,a,l,O,OL,k,1,a|l|O,O|l,G_k|S_OL|T_l,al,QOG,qokal
"f108v.49,+P0",f108v,4848,12,oam,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,o,a,m,O,OL,NONE,0,a|m|O,O|m,NG|S_OL|T_m,m,O,oam
"f108v.52,+P0",f108v,4851,1,saiin,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,s,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,X,saiin
"f108v.52,+P0",f108v,4851,2,cheol,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,e,ol,E,EOL,NONE,0,e|ol|E,E|ol,NG|S_EOL|T_ol,ol,BE,cheol
"f108v.52,+P0",f108v,4851,3,qokeedy,H01,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,e,edy,E,EDY,k,1,e|edy|E,E|edy,G_k|S_EDY|T_edy,eedy,QOG,qokeedy
"f108v.52,+P0",f108v,4851,4,qokeedy,H01,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,e,edy,E,EDY,k,1,e|edy|E,E|edy,G_k|S_EDY|T_edy,eedy,QOG,qokeedy
"f108v.52,+P0",f108v,4851,5,chedy,R02,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,e,dy,E,EDY,NONE,0,e|dy|E,E|dy,NG|S_EDY|T_dy,edy,B,chedy
"f108v.52,+P0",f108v,4851,6,qokeey,H08,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,e,ey,E,EY,k,1,e|ey|E,E|ey,G_k|S_EY|T_ey,eey,QOG,qokeey
"f108v.52,+P0",f108v,4851,7,cheal,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,e,al,E,EOL,NONE,0,e|al|E,E|al,NG|S_EOL|T_al,al,BE,cheal
"f108v.52,+P0",f108v,4851,8,llchey,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,llch,ey,LB,LBEY,NONE,0,llch|ey|LB,LB|ey,NG|S_LBEY|T_ey,ey,LB,llchey
"f108v.52,+P0",f108v,4851,9,daiin,R10,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,D,daiin
"f108v.52,+P0",f108v,4851,10,okeey,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,e,ey,E,EY,k,1,e|ey|E,E|ey,G_k|S_EY|T_ey,eey,OG,okeey
